item_id,item_size,cup_size,hips,category,height,length,fit,user_id
539980,1,3,37,tops,157.5,2,1,188510
539980,5,5,42,tops,167.5,2,1,258500
539980,2,1,35,tops,160.0,2,1,188172
539980,3,4,36,tops,165.0,2,1,993539
539980,2,2,35,tops,167.5,2,1,823696
539980,2,2,33,tops,155.0,2,1,761539
539980,5,6,44,tops,157.5,2,1,406607
539980,3,2,40,tops,160.0,2,1,889793
539980,4,4,40,tops,162.5,2,1,523088
539980,3,3,45,tops,162.5,2,0,812646
539980,5,4,46,tops,177.5,2,1,795519
539980,3,5,40,tops,160.0,3,2,70052
539980,5,5,52,tops,157.5,2,1,335925
539980,3,6,41,tops,167.5,2,1,82510
539980,2,4,35,tops,155.0,2,1,106630
539980,3,4,37,tops,155.0,2,1,322766
539980,5,5,45,tops,165.0,3,0,476164
539980,2,2,39,tops,180.0,2,1,34202
539980,5,6,51,tops,175.0,2,1,661409
539980,4,5,49,tops,177.5,2,1,159986
539980,3,3,44,tops,165.0,2,1,465829
539980,3,4,42,tops,165.0,1,0,954986
539980,5,4,49,tops,177.5,1,0,994848
539980,1,2,45,tops,157.5,2,1,461719
539980,0,5,55,tops,177.5,1,0,106870
539980,3,3,42,tops,170.0,2,1,175197
539980,5,5,45,tops,162.5,2,1,426682
539980,2,5,32,tops,147.5,1,1,936708
539980,2,3,40,tops,177.5,2,1,449354
539980,2,4,35,tops,170.0,2,1,197109
539980,3,5,45,tops,157.5,2,1,567139
539980,2,2,36,tops,172.5,2,1,360282
539980,0,8,41,tops,167.5,2,1,849254
539980,2,4,35,tops,147.5,2,1,937954
539980,3,5,41,tops,155.0,2,1,905881
539980,3,2,39,tops,185.0,1,1,928596
539980,2,5,37,tops,162.5,1,0,866214
539980,2,4,35,tops,145.0,2,1,263903
539980,5,4,50,tops,165.0,2,0,173343
539980,2,2,33,tops,172.5,2,1,204632
539980,2,3,35,tops,150.0,2,1,852899
539980,2,2,33,tops,167.5,2,2,692014
539980,3,3,42,tops,162.5,2,1,444460
539980,3,3,38,tops,165.0,2,1,398302
539980,5,3,42,tops,160.0,2,1,978406
539980,2,2,38,tops,167.5,2,1,943943
539980,2,2,32,tops,172.5,3,1,274062
539980,5,5,42,tops,157.5,2,1,733470
539980,3,6,38,tops,150.0,2,1,312918
539980,2,2,41,tops,160.0,2,1,527128
539980,1,3,33,tops,162.5,2,1,455212
539980,3,5,40,tops,155.0,2,1,87410
539980,3,4,37,tops,150.0,2,1,235242
539980,5,3,51,tops,177.5,2,1,379351
539980,5,3,42,tops,162.5,2,1,678988
539980,1,1,30,tops,160.0,2,1,390759
539980,3,4,43,tops,160.0,2,1,70723
539980,5,2,40,tops,165.0,2,0,83410
539980,1,4,37,tops,160.0,2,1,416824
539980,2,4,46,tops,165.0,2,0,557263
539980,1,2,38,tops,162.5,2,1,614374
539980,1,4,40,tops,162.5,2,1,612192
539980,0,3,53,tops,175.0,2,1,788275
539980,3,5,45,tops,155.0,2,1,354031
539980,3,2,36,tops,160.0,1,1,739197
539980,0,3,35,tops,170.0,2,0,209442
539980,2,3,36,tops,170.0,2,2,435857
539980,3,2,35,tops,172.5,2,1,875875
539980,3,3,42,tops,165.0,2,1,174189
539980,5,4,35,tops,165.0,2,1,322323
539980,5,2,35,tops,167.5,2,1,204869
539980,5,3,41,tops,165.0,2,0,134558
539980,2,4,36,tops,160.0,2,1,434509
539980,2,3,43,tops,155.0,3,1,979291
539980,5,4,42,tops,157.5,1,2,749725
539980,2,3,36,tops,165.0,2,1,89438
539980,0,6,51,tops,162.5,2,0,969054
539980,5,2,42,tops,165.0,2,1,534692
539980,1,3,34,tops,170.0,2,1,866191
539980,1,4,36,tops,157.5,2,1,722045
539980,2,5,44,tops,160.0,2,1,793864
539980,2,4,35,tops,167.5,2,1,716258
539980,2,1,35,tops,167.5,2,1,853103
539980,2,6,42,tops,160.0,2,0,356360
539980,0,7,30,tops,160.0,2,1,485004
539980,0,5,50,tops,157.5,1,0,980440
539980,3,4,44,tops,170.0,1,0,553909
539980,2,6,38,tops,162.5,2,1,772409
539980,3,3,34,tops,170.0,0,1,297650
539980,3,4,40,tops,150.0,2,1,199545
539980,1,3,34,tops,160.0,2,1,813603
539980,5,5,30,tops,160.0,0,0,147420
539980,2,4,41,tops,170.0,2,1,800911
539980,1,6,35,tops,157.5,1,1,959876
539980,2,6,60,tops,167.5,1,0,951368
539980,2,2,31,tops,177.5,2,1,562849
539980,0,4,51,tops,160.0,2,1,294034
539980,5,4,49,tops,165.0,2,1,736375
539980,0,4,35,tops,170.0,2,1,108937
539980,3,5,40,tops,152.5,2,0,746991
539980,5,5,35,tops,175.0,2,1,923649
539980,3,4,42,tops,170.0,1,0,615469
539980,3,3,39,tops,160.0,2,1,871644
539980,2,4,42,tops,152.5,2,1,501238
539980,2,5,46,tops,162.5,1,0,747963
539980,5,8,44,tops,162.5,3,1,897618
539980,1,4,36,tops,155.0,2,1,661156
539980,5,3,44,tops,160.0,2,1,469735
539980,2,2,34,tops,165.0,2,1,202293
539980,0,6,48,tops,165.0,2,1,669392
539980,1,4,35,tops,160.0,2,1,304686
539980,1,5,36,tops,155.0,2,1,920234
539980,5,4,52,tops,167.5,1,0,167780
539980,5,3,52,tops,167.5,2,1,880882
539980,5,2,50,tops,170.0,2,1,525888
539980,2,4,39,tops,157.5,2,2,111132
539980,5,6,48,tops,165.0,2,0,380114
539980,1,4,35,tops,160.0,2,1,24116
539980,5,7,44,tops,160.0,2,0,375791
539980,1,3,36,tops,160.0,2,1,54115
539980,5,5,52,tops,167.5,2,1,779511
539980,1,2,34,tops,160.0,2,1,644625
539980,2,7,60,tops,162.5,2,1,822656
539980,1,3,34,tops,167.5,1,1,793727
539980,3,3,41,tops,162.5,2,1,52864
539980,1,4,40,tops,155.0,2,2,527806
539980,3,6,39,tops,155.0,2,0,325416
539980,3,4,45,tops,160.0,2,0,380286
539980,3,3,44,tops,170.0,2,1,509217
539980,0,6,52,tops,157.5,1,0,824714
539980,5,3,45,tops,170.0,2,1,583568
539980,3,4,42,tops,167.5,2,1,795922
539980,5,3,51,tops,162.5,2,1,548341
539980,5,3,44,tops,157.5,2,1,19538
539980,5,5,47,tops,152.5,2,1,901931
539980,3,3,42,tops,170.0,2,1,667060
539980,3,6,46,tops,157.5,2,1,343398
539980,2,5,40,tops,167.5,2,1,999923
539980,0,6,59,tops,170.0,2,1,6719
539980,3,3,46,tops,177.5,2,1,850389
539980,5,5,47,tops,160.0,2,0,739497
539980,1,4,38,tops,157.5,2,1,986549
539980,1,0,35,tops,155.0,2,1,113262
539980,1,1,35,tops,150.0,2,1,289089
539980,3,3,41,tops,155.0,2,1,813211
539980,2,4,41,tops,162.5,2,1,793830
539980,2,2,41,tops,155.0,2,1,535789
539980,2,5,35,tops,150.0,2,1,176191
539980,3,4,35,tops,157.5,0,0,487709
539980,1,1,36,tops,157.5,2,1,696290
539980,5,7,44,tops,165.0,2,1,116755
539980,1,2,34,tops,160.0,2,1,485138
539980,3,6,42,tops,162.5,2,1,819446
539980,0,6,51,tops,160.0,2,0,59984
539980,2,6,52,tops,157.5,2,1,590687
539980,1,4,37,tops,167.5,2,1,788009
539980,3,8,46,tops,167.5,2,1,88753
539980,3,5,37,tops,155.0,2,1,814083
539980,5,4,48,tops,155.0,2,2,663305
539980,0,8,56,tops,165.0,2,0,464500
539980,5,3,41,tops,160.0,2,1,940423
539980,3,6,37,tops,165.0,2,1,289431
539980,1,4,39,tops,160.0,2,1,859074
539980,3,4,40,tops,155.0,2,1,677182
539980,5,4,51,tops,155.0,2,0,269685
539980,3,6,40,tops,165.0,1,1,793862
539980,5,5,46,tops,150.0,2,1,438162
539980,3,4,40,tops,152.5,2,1,215094
539980,1,2,39,tops,165.0,2,1,177414
539980,5,4,30,tops,155.0,4,0,94046
539980,1,2,33,tops,147.5,2,1,159949
539980,5,4,45,tops,155.0,2,0,990974
539980,3,3,41,tops,170.0,2,1,602323
539980,2,5,43,tops,165.0,2,2,246391
539980,1,2,33,tops,155.0,2,1,834048
539980,5,7,40,tops,155.0,2,1,192596
539980,5,4,43,tops,155.0,2,1,635185
539980,5,4,45,tops,155.0,2,1,689477
539980,2,3,43,tops,157.5,2,1,427592
539980,3,3,40,tops,150.0,2,1,253876
539980,3,3,47,tops,165.0,2,1,678344
539980,1,3,35,tops,167.5,2,0,605586
539980,1,1,35,tops,157.5,2,1,284283
539980,5,5,35,tops,175.0,0,0,887988
539980,2,8,46,tops,155.0,2,1,922486
539980,0,6,46,tops,165.0,2,1,514614
539980,5,4,46,tops,165.0,2,0,914723
539980,2,7,54,tops,175.0,1,0,604255
539980,5,6,42,tops,160.0,2,1,564170
539980,2,3,40,tops,155.0,2,0,549522
539980,5,5,48,tops,160.0,2,1,333508
539980,1,4,37,tops,167.5,2,1,827333
539980,3,2,38,tops,157.5,2,1,624657
539980,3,2,43,tops,170.0,2,1,93829
539980,2,3,38,tops,155.0,2,1,612342
539980,5,5,52,tops,165.0,2,1,351165
539980,1,4,37,tops,162.5,2,1,314049
539980,2,3,42,tops,152.5,3,1,749081
539980,5,3,42,tops,170.0,2,1,878718
539980,1,2,41,tops,162.5,2,1,677533
539980,3,3,47,tops,165.0,2,1,959339
539980,2,4,37,tops,160.0,2,1,355733
539980,5,3,49,tops,177.5,2,1,826087
539980,5,5,45,tops,152.5,2,2,492071
539980,0,4,51,tops,172.5,2,1,480928
539980,5,6,53,tops,157.5,2,1,94138
539980,2,2,39,tops,160.0,2,1,410021
539980,0,7,58,tops,162.5,2,1,630804
539980,3,3,39,tops,155.0,2,1,196544
539980,1,2,35,tops,160.0,1,1,134818
539980,3,5,35,tops,157.5,1,0,33185
539980,2,1,31,tops,167.5,2,1,430999
539980,5,3,42,tops,162.5,2,1,507735
539980,5,2,49,tops,175.0,2,0,188716
539980,3,3,40,tops,167.5,2,1,17777
539980,2,2,36,tops,155.0,2,1,548684
539980,2,0,40,tops,180.0,2,1,179529
539980,2,2,35,tops,160.0,4,2,894832
539980,5,4,50,tops,167.5,2,1,924594
539980,3,4,42,tops,167.5,2,1,844049
539980,5,4,44,tops,170.0,2,1,201194
539980,2,5,36,tops,160.0,3,2,174316
539980,3,3,40,tops,175.0,2,1,865286
539980,2,2,36,tops,167.5,2,1,158751
539980,1,4,38,tops,167.5,2,1,445904
539980,2,3,36,tops,162.5,2,1,470686
539980,5,2,44,tops,167.5,2,1,469298
539980,5,5,46,tops,160.0,2,1,436466
539980,3,2,40,tops,167.5,2,1,983104
539980,3,4,41,tops,165.0,2,1,818636
539980,3,5,41,tops,157.5,2,1,696486
539980,2,2,38,tops,177.5,1,0,1134
539980,3,4,38,tops,175.0,2,1,308592
539980,2,2,36,tops,167.5,2,1,41340
539980,2,4,44,tops,165.0,2,1,613523
539980,0,3,54,tops,170.0,1,0,912446
539980,3,4,40,tops,160.0,2,1,82924
539980,3,4,42,tops,172.5,1,0,520348
539980,3,5,44,tops,160.0,0,0,938484
539980,0,6,53,tops,157.5,2,1,674990
539980,5,7,52,tops,165.0,2,1,390298
539980,1,1,33,tops,152.5,2,1,195713
539980,1,3,36,tops,157.5,2,1,949334
539980,2,5,36,tops,157.5,2,1,529894
539980,5,2,43,tops,162.5,2,1,364376
539980,2,4,39,tops,170.0,2,1,557378
539980,2,2,33,tops,157.5,2,1,41917
539980,0,8,50,tops,167.5,2,1,351360
539980,2,5,35,tops,167.5,2,1,568829
539980,5,2,44,tops,167.5,2,1,936134
539980,0,5,51,tops,165.0,2,1,326260
539980,3,4,43,tops,162.5,2,0,594995
539980,5,2,50,tops,162.5,2,2,594363
539980,0,11,45,tops,152.5,2,1,876391
539980,2,4,32,tops,170.0,2,1,688141
539980,3,1,35,tops,165.0,2,0,151641
539980,3,2,39,tops,162.5,2,1,61357
539980,3,2,42,tops,167.5,2,1,328800
539980,3,5,42,tops,160.0,2,1,407085
539980,3,1,41,tops,167.5,2,1,114776
539980,5,4,50,tops,167.5,2,1,731137
539980,3,3,39,tops,165.0,1,0,28212
539980,0,2,45,tops,182.5,2,1,451853
539980,2,2,40,tops,165.0,2,1,540175
539980,5,4,35,tops,162.5,2,1,452096
539980,5,4,48,tops,162.5,2,1,418393
539980,2,4,35,tops,167.5,2,2,423873
539980,1,1,34,tops,152.5,3,2,467903
539980,1,1,36,tops,172.5,2,1,829878
539980,0,5,49,tops,157.5,3,1,388371
539980,0,11,42,tops,155.0,0,0,878173
539980,0,3,54,tops,162.5,2,1,928068
539980,2,6,50,tops,147.5,2,1,755891
539980,2,2,38,tops,150.0,2,1,844978
539980,2,3,38,tops,162.5,2,1,75982
539980,3,3,41,tops,172.5,2,1,275729
539980,2,3,37,tops,152.5,2,1,94007
539980,0,4,55,tops,185.0,2,0,558648
539980,3,5,38,tops,172.5,2,1,161386
539980,1,2,44,tops,155.0,2,1,132717
539980,2,2,39,tops,155.0,2,1,495263
539980,3,3,42,tops,160.0,2,1,494253
539980,3,3,38,tops,167.5,2,1,530741
539980,5,6,47,tops,160.0,2,1,844760
539980,5,2,35,tops,157.5,2,1,283397
539980,2,5,60,tops,172.5,2,0,982679
539980,3,3,43,tops,165.0,2,0,961102
539980,0,3,52,tops,162.5,2,1,851428
539980,2,1,33,tops,172.5,2,1,684511
539980,3,2,40,tops,172.5,2,1,547477
539980,5,3,35,tops,170.0,2,1,305532
539980,2,3,40,tops,162.5,2,1,424438
539980,5,5,50,tops,170.0,2,0,886324
539980,3,3,35,tops,165.0,2,1,192778
539980,0,5,48,tops,170.0,2,0,470417
539980,3,3,40,tops,162.5,2,1,64044
539980,1,3,35,tops,167.5,2,1,162486
539980,5,5,36,tops,160.0,2,0,444734
539980,2,5,36,tops,165.0,2,1,554606
539980,0,6,58,tops,165.0,2,1,25658
539980,3,2,38,tops,167.5,2,0,641878
539980,3,1,32,tops,150.0,4,1,771889
539980,2,2,40,tops,162.5,1,1,848386
539980,3,3,35,tops,167.5,2,0,940623
539980,2,2,33,tops,150.0,2,1,326383
539980,5,3,44,tops,177.5,3,1,53354
539980,5,5,40,tops,177.5,2,0,480018
539980,1,1,35,tops,162.5,2,1,438104
539980,1,1,33,tops,150.0,3,2,170611
539980,1,1,36,tops,157.5,3,2,906783
539980,1,1,34,tops,152.5,2,1,461797
539980,5,4,36,tops,167.5,3,1,939512
539980,2,4,38,tops,162.5,2,1,306801
539980,3,3,38,tops,167.5,2,1,90392
539980,3,6,35,tops,155.0,2,1,930709
539980,2,3,35,tops,160.0,2,1,489790
539980,2,4,36,tops,157.5,2,1,43504
539980,2,5,60,tops,170.0,2,1,742318
539980,2,1,46,tops,162.5,2,0,373307
539980,3,3,46,tops,150.0,2,1,631956
539980,1,2,40,tops,155.0,2,1,702952
539980,3,6,45,tops,157.5,2,1,555638
539980,2,2,37,tops,160.0,2,1,193796
539980,2,5,41,tops,165.0,2,2,692307
539980,3,3,40,tops,162.5,2,1,93953
539980,3,4,43,tops,167.5,2,1,308162
539980,2,2,38,tops,167.5,1,1,711752
539980,1,3,35,tops,162.5,2,1,225394
539980,3,4,44,tops,170.0,2,1,906144
539980,5,6,52,tops,170.0,2,0,404353
539980,5,3,52,tops,165.0,2,0,610741
539980,1,1,36,tops,165.0,2,0,103324
539980,2,5,60,tops,167.5,2,0,880976
539980,3,3,39,tops,172.5,2,1,935330
539980,3,4,38,tops,160.0,2,1,477181
539980,3,1,41,tops,172.5,2,1,201854
539980,2,3,35,tops,155.0,2,1,810348
539980,3,3,40,tops,165.0,2,1,991994
539980,1,2,32,tops,157.5,2,1,701068
539980,1,1,36,tops,157.5,2,1,258346
539980,3,2,37,tops,172.5,2,1,515043
539980,2,4,40,tops,157.5,1,0,898820
539980,3,5,39,tops,167.5,2,1,991338
539980,2,2,40,tops,162.5,2,1,742979
539980,5,2,42,tops,165.0,2,1,807506
539980,2,3,52,tops,165.0,2,1,7163
539980,3,5,39,tops,175.0,2,1,405133
539980,3,7,43,tops,170.0,2,0,861037
539980,3,3,40,tops,167.5,2,1,852518
539980,2,3,37,tops,160.0,1,1,703707
539980,5,5,45,tops,160.0,2,1,174401
539980,1,1,38,tops,160.0,2,2,739061
539980,2,3,39,tops,157.5,2,1,8833
539980,2,5,38,tops,155.0,2,2,485669
539980,2,2,51,tops,170.0,2,1,408366
539980,5,6,55,tops,165.0,2,1,884960
539980,3,2,41,tops,172.5,1,0,171007
539980,5,7,47,tops,160.0,2,1,440054
539980,3,5,42,tops,165.0,2,0,709344
539980,2,3,36,tops,155.0,2,1,561020
539980,2,3,38,tops,167.5,2,1,952270
539980,1,3,30,tops,145.0,2,1,961953
539980,5,6,48,tops,170.0,2,1,658577
539980,3,5,41,tops,160.0,2,2,593359
539980,2,3,49,tops,165.0,3,2,750195
539980,2,4,41,tops,160.0,2,1,176156
539980,2,3,38,tops,162.5,2,1,262017
539980,0,3,55,tops,170.0,2,1,617965
539980,2,3,38,tops,165.0,2,1,78200
539980,0,3,60,tops,165.0,2,0,137195
539980,2,2,34,tops,160.0,2,1,127410
539980,5,5,48,tops,172.5,2,1,762092
539980,0,5,53,tops,167.5,2,1,630559
539980,1,3,36,tops,157.5,2,1,314013
539980,5,2,35,tops,170.0,2,1,891375
539980,3,3,38,tops,155.0,2,1,389901
539980,0,6,50,tops,157.5,2,2,410150
539980,5,4,47,tops,165.0,2,1,189721
539980,3,2,40,tops,170.0,2,1,626232
539980,1,3,34,tops,155.0,2,1,791932
539980,1,2,34,tops,155.0,2,1,2228
539980,1,1,37,tops,155.0,2,1,514802
539980,5,3,38,tops,172.5,2,1,189288
539980,0,6,50,tops,162.5,2,0,434197
539980,0,3,50,tops,175.0,2,1,539259
539980,5,5,47,tops,165.0,2,1,763506
539980,2,2,40,tops,162.5,2,1,733754
539980,3,1,40,tops,155.0,2,2,593303
539980,1,2,39,tops,150.0,2,1,825170
539980,0,5,58,tops,162.5,2,0,160759
539980,3,7,45,tops,162.5,2,1,710977
539980,0,6,53,tops,160.0,1,0,893206
539980,2,2,36,tops,167.5,1,1,859251
539980,3,2,38,tops,157.5,2,1,998221
539980,1,1,34,tops,170.0,2,0,186234
539980,5,3,45,tops,165.0,3,2,469484
539980,2,2,33,tops,167.5,2,1,167214
539980,5,6,35,tops,165.0,2,1,749552
539980,2,4,38,tops,155.0,1,0,868272
539980,0,6,51,tops,160.0,2,1,390123
539980,5,4,53,tops,157.5,2,1,220744
539980,2,5,52,tops,167.5,2,0,579418
539980,3,3,36,tops,157.5,2,1,255675
539980,2,6,58,tops,165.0,2,1,707022
539980,5,4,44,tops,162.5,2,2,594994
539980,3,7,37,tops,175.0,2,2,421799
539980,5,3,40,tops,165.0,2,1,212116
539980,3,4,40,tops,155.0,2,1,861403
539980,2,1,36,tops,152.5,2,1,31151
539980,3,6,45,tops,160.0,2,1,550337
539980,1,3,34,tops,160.0,2,1,940865
539980,5,5,48,tops,165.0,2,1,681667
539980,3,2,39,tops,165.0,1,1,573303
539980,1,1,34,tops,145.0,2,1,842562
539980,2,1,30,tops,165.0,2,1,316034
539980,3,3,40,tops,165.0,2,1,891840
539980,1,2,35,tops,160.0,2,1,299404
539980,3,4,38,tops,167.5,2,1,610622
539980,1,2,36,tops,160.0,2,1,790407
539980,5,7,50,tops,162.5,2,0,542554
539980,1,2,34,tops,155.0,3,1,841510
539980,1,1,32,tops,162.5,2,1,744624
539980,5,4,50,tops,167.5,2,1,649620
539980,5,5,49,tops,172.5,2,1,50355
539980,1,2,30,tops,160.0,2,1,943128
539980,2,3,35,tops,155.0,2,1,410423
539980,3,4,47,tops,165.0,2,1,273331
539980,1,3,34,tops,157.5,2,1,636359
539980,3,5,43,tops,172.5,2,1,390168
539980,2,5,40,tops,155.0,3,1,717890
539980,2,2,34,tops,162.5,2,1,946494
539980,1,4,34,tops,165.0,2,1,940816
539980,3,5,41,tops,170.0,2,1,411358
539980,2,2,42,tops,162.5,2,1,847598
539980,5,4,45,tops,165.0,2,0,744391
539980,1,2,36,tops,157.5,2,1,115886
539980,2,3,38,tops,175.0,2,0,153715
539980,2,3,35,tops,170.0,2,1,604994
539980,2,4,31,tops,165.0,1,0,924764
539980,1,3,37,tops,150.0,2,1,988632
539980,0,3,55,tops,162.5,2,1,94962
539980,0,3,50,tops,165.0,2,1,820539
539980,5,6,50,tops,157.5,1,1,510820
539980,1,3,37,tops,155.0,2,1,114128
539980,3,5,35,tops,155.0,2,1,712431
539980,5,3,38,tops,167.5,2,1,56370
539980,3,5,43,tops,167.5,2,1,409187
539980,3,4,42,tops,172.5,1,1,270265
539980,3,3,40,tops,172.5,1,1,49119
539980,5,6,37,tops,175.0,2,2,309966
539980,3,3,35,tops,170.0,2,1,429990
539980,1,4,36,tops,155.0,2,1,323948
539980,2,3,38,tops,157.5,2,1,492945
539980,2,4,34,tops,152.5,2,0,396623
539980,2,3,38,tops,165.0,2,1,801419
539980,0,5,35,tops,162.5,2,1,129777
539980,3,3,38,tops,162.5,2,0,772942
539980,5,5,48,tops,172.5,1,1,715132
539980,5,4,48,tops,155.0,3,1,455200
539980,3,6,37,tops,167.5,2,1,453940
539980,3,5,40,tops,162.5,2,1,670501
539980,2,5,34,tops,165.0,2,1,623669
539980,3,4,44,tops,157.5,2,0,170893
539980,3,5,35,tops,157.5,2,0,826553
539980,3,5,35,tops,155.0,3,2,504994
539980,3,5,41,tops,165.0,2,1,2696
539980,5,4,48,tops,162.5,3,0,511136
539980,2,3,36,tops,150.0,2,1,363683
539980,2,2,35,tops,165.0,2,1,317299
539980,5,2,45,tops,160.0,2,2,617036
539980,2,2,35,tops,165.0,2,1,159109
539980,2,6,52,tops,167.5,2,0,235429
539980,1,1,38,tops,155.0,2,1,11277
539980,2,3,38,tops,175.0,1,1,312799
539980,1,3,33,tops,155.0,3,1,470295
539980,3,3,38,tops,142.5,4,2,261613
539980,2,4,39,tops,150.0,2,1,797863
539980,5,2,53,tops,180.0,1,1,180164
539980,5,6,48,tops,162.5,2,1,925828
539980,5,2,42,tops,177.5,2,1,651062
539980,2,3,39,tops,165.0,2,1,523781
539980,1,3,36,tops,150.0,2,1,686093
539980,5,6,34,tops,160.0,2,0,930762
539980,1,3,37,tops,155.0,2,1,215538
539980,1,2,33,tops,167.5,2,1,951135
539980,1,2,50,tops,152.5,0,0,278981
539980,1,3,37,tops,155.0,2,1,732450
539980,3,4,40,tops,165.0,2,1,565977
539980,2,8,56,tops,155.0,2,0,129075
539980,1,1,35,tops,165.0,2,1,507248
539980,3,4,43,tops,162.5,2,1,849005
539980,2,4,50,tops,172.5,2,0,547848
539980,2,3,42,tops,160.0,2,1,774146
539980,3,5,42,tops,160.0,2,1,528576
539980,2,5,55,tops,172.5,2,1,610523
539980,5,3,50,tops,172.5,2,1,893367
539980,3,6,42,tops,160.0,2,1,499860
539980,2,3,34,tops,160.0,2,1,661360
539980,2,4,35,tops,172.5,2,1,961504
539980,3,6,46,tops,162.5,2,1,849935
539980,2,4,38,tops,162.5,4,2,430955
539980,3,4,40,tops,167.5,2,0,443072
539980,3,4,45,tops,162.5,2,1,759821
539980,1,1,35,tops,177.5,2,1,125482
539980,3,5,48,tops,160.0,2,1,326743
539980,1,2,36,tops,155.0,2,1,184543
539980,1,2,34,tops,157.5,2,1,941963
539980,2,4,35,tops,152.5,2,1,41737
539980,2,3,38,tops,172.5,2,1,972927
539980,2,4,35,tops,160.0,2,1,2551
539980,0,6,50,tops,172.5,2,1,462022
539980,3,4,52,tops,165.0,2,1,714718
539980,5,4,46,tops,170.0,2,0,127633
539980,1,1,36,tops,157.5,2,1,159203
539980,2,4,49,tops,167.5,1,0,254265
539980,2,5,53,tops,170.0,2,0,143811
539980,3,4,36,tops,160.0,2,1,718620
539980,2,3,37,tops,157.5,2,1,898339
539980,2,6,46,tops,175.0,2,0,11441
539980,1,3,36,tops,157.5,2,1,167655
539980,0,6,52,tops,157.5,2,1,304224
539980,3,3,44,tops,157.5,2,1,173026
539980,3,4,34,tops,157.5,2,1,539018
539980,2,2,36,tops,170.0,2,1,495933
539980,3,5,40,tops,160.0,2,1,23590
539980,2,3,35,tops,160.0,2,1,228784
539980,1,3,35,tops,152.5,2,1,246170
539980,2,3,30,tops,155.0,2,1,337436
539980,5,6,50,tops,167.5,2,1,153431
539980,2,4,40,tops,167.5,2,1,261479
539980,3,5,43,tops,167.5,1,0,418248
539980,5,6,40,tops,172.5,2,1,292290
539980,1,1,33,tops,165.0,2,1,381830
539980,2,2,40,tops,157.5,2,1,711285
539980,2,2,34,tops,165.0,2,1,906506
539980,0,5,51,tops,160.0,2,1,439315
539980,2,3,38,tops,157.5,2,1,696093
539980,3,5,40,tops,165.0,2,0,50856
539980,2,4,40,tops,160.0,2,1,403852
539980,1,3,32,tops,150.0,2,1,483491
539980,1,2,37,tops,160.0,2,1,886701
539980,1,3,32,tops,155.0,2,1,112625
539980,1,1,31,tops,157.5,2,1,902616
539980,5,6,38,tops,175.0,2,1,572496
539980,2,4,32,tops,160.0,2,1,994691
539980,5,5,46,tops,180.0,2,2,170014
539980,3,3,36,tops,165.0,2,1,847349
539980,5,7,46,tops,155.0,2,2,303798
539980,5,4,43,tops,180.0,2,1,533628
539980,2,6,37,tops,157.5,2,1,134111
539980,4,3,41,tops,182.5,2,1,511619
539980,5,5,35,tops,170.0,2,2,495993
539980,3,5,42,tops,162.5,2,1,623671
539980,3,4,40,tops,170.0,1,1,43073
539980,5,8,43,tops,162.5,2,1,461044
539980,3,4,35,tops,160.0,1,0,576137
539980,3,7,39,tops,165.0,2,0,323538
539980,5,5,55,tops,160.0,2,0,902535
539980,2,3,40,tops,155.0,2,1,29282
539980,2,3,36,tops,165.0,2,1,907637
539980,5,3,41,tops,157.5,3,2,228410
539980,5,4,47,tops,162.5,2,0,494715
539980,3,3,40,tops,167.5,2,0,859594
539980,5,4,35,tops,160.0,2,1,849942
539980,2,2,38,tops,165.0,2,1,608227
539980,1,3,34,tops,155.0,2,1,622506
539980,2,1,35,tops,162.5,2,0,478219
539980,3,3,38,tops,162.5,2,1,172242
539980,2,6,55,tops,165.0,0,0,10695
539980,5,5,55,tops,167.5,2,1,973733
539980,1,5,40,tops,152.5,2,1,16147
539980,3,5,41,tops,160.0,3,2,167756
539980,1,1,36,tops,165.0,2,1,946063
539980,5,4,42,tops,152.5,2,1,945003
539980,1,1,35,tops,157.5,2,1,716949
539980,1,2,35,tops,150.0,2,1,164785
539980,2,2,38,tops,157.5,2,1,44974
539980,3,4,45,tops,155.0,1,0,599852
539980,1,1,35,tops,162.5,2,1,934416
539980,3,2,35,tops,160.0,2,0,555026
539980,3,6,38,tops,160.0,2,1,521396
539980,2,3,39,tops,160.0,2,1,51600
539980,3,3,42,tops,155.0,2,0,805843
539980,3,7,44,tops,167.5,2,1,841884
539980,3,4,39,tops,165.0,2,1,414999
539980,1,5,39,tops,162.5,3,1,563951
539980,5,3,36,tops,157.5,2,1,703403
539980,3,4,40,tops,180.0,1,1,785876
539980,1,4,34,tops,155.0,2,1,535778
539980,2,3,40,tops,162.5,2,0,369334
539980,3,6,39,tops,170.0,2,0,977943
539980,5,5,42,tops,160.0,2,1,446571
539980,1,2,36,tops,160.0,2,1,591618
539980,3,4,42,tops,160.0,2,1,409248
539980,5,4,48,tops,170.0,2,1,529900
539980,3,3,39,tops,160.0,2,1,243642
539980,3,1,41,tops,170.0,2,1,339181
539980,1,4,36,tops,157.5,2,1,948280
539980,5,5,50,tops,155.0,1,0,297703
539980,1,2,37,tops,160.0,1,1,259165
539980,1,2,41,tops,157.5,2,1,933817
539980,3,2,40,tops,157.5,2,1,383254
539980,2,2,41,tops,165.0,2,1,784125
539980,1,2,35,tops,157.5,2,1,482990
539980,1,1,35,tops,160.0,2,1,99323
539980,3,2,40,tops,167.5,2,0,183503
539980,3,4,40,tops,170.0,2,1,75018
